"City.Feature","Common.Name","Address","Website","Longitude","Latitude","Location","Neighborhood"
"Fire Stations","Fire Station #24","401 N 130TH ST","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs24/24.htm",-122.353826,47.723053,"(47.723053, -122.353826)","Bitter Lake"
"Fire Stations","Fire Station #27","1000 S MYRTLE ST","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs27/27.htm",-122.319907,47.53966,"(47.53966, -122.319907)","Georgetown"
"Fire Stations","Fire Station #28","5968 RAINIER AV S","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs28/28.htm",-122.276503,47.548476,"(47.548476, -122.276503)","Hillman City"
"Fire Stations","Fire Station #30","2931 S MOUNT BAKER BLVD","",-122.294701,47.575614,"(47.575614, -122.294701)","Mt. Baker"
"Fire Stations","Fire Station #31","1319 N NORTHGATE WY","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs31/31.htm",-122.341029,47.704816,"(47.704816, -122.341029)","North College Park"
"Fire Stations","Fire Station #32","3715 SW ALASKA ST","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs32/32.htm",-122.379741,47.560813,"(47.560813, -122.379741)","Fairmount Park"
"Fire Stations","Fire Station #34","633 32ND AV E","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs34/34.htm",-122.291334,47.626,"(47.626, -122.291334)","Madison Park"
"Fire Stations","Fire Station #35","8729 15TH AV NW","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs35/35.htm",-122.377173,47.693288,"(47.693288, -122.377173)","Olympic Manor"
"Fire Stations","Fire Station #36","3600 23RD AV SW","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs36/36.htm",-122.361734,47.571034,"(47.571034, -122.361734)","North Delridge"
"Fire Stations","Fire Station #38","5503 33RD AV NE","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs38/38.htm",-122.293007,47.668721,"(47.668721, -122.293007)","Ravenna"
"Fire Stations","Fire Station #39","12705 30TH AV NE","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs39/39.htm",-122.296691,47.721342,"(47.721342, -122.296691)","Olympic Hills"
"Fire Stations","Fire Station #41","2416 34TH AV W","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs41/41.htm",-122.400527,47.640129,"(47.640129, -122.400527)","Magnolia"
"Fire Stations","Fire Station #2","301 Aurora Ave N","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs02/2.htm",-122.344737,47.616188,"(47.616188, -122.344737)","Belltown"
"Fire Stations","Fire Station #5","925 ALASKAN WY","http://www.seattle.gov/fire/firestations/stations.htm#sta5",-122.338829,47.603643,"(47.603643, -122.338829)","Waterfront"
"Fire Stations","Fire Station #6","101 23RD AV S","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs06/6.htm",-122.302712,47.601462,"(47.601462, -122.302712)","Judkins Park"
"Fire Stations","Fire Station #9","3829 LINDEN AV N","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs09/9.htm",-122.348885,47.653625,"(47.653625, -122.348885)","Fremont"
"Fire Stations","Fire Station #10","400 S WASHINGTON ST","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs10/10.htm",-122.331979,47.599846,"(47.599846, -122.331979)","Pioneer Square"
"Fire Stations","Fire Station #11","1514 SW HOLDEN ST","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs11/11.htm",-122.354695,47.533934,"(47.533934, -122.354695)","Riverview"
"Fire Stations","Fire Station #14","3224 4TH AV S","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs14/14.htm",-122.328559,47.574617,"(47.574617, -122.328559)","Industrial District"
"Fire Stations","Fire Station #16","6846 OSWEGO PL NE","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs16/16.htm",-122.323198,47.679124,"(47.679124, -122.323198)","Green Lake"
"Fire Stations","Fire Station #17","4557 11th Avenue NE","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs17/17.htm",-122.316659,47.665167,"(47.665167, -122.316659)","University District"
"Fire Stations","Fire Station #20","3205 13TH AV W","http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs20/20.htm",-122.373859,47.648813,"(47.648813, -122.373859)","North Queen Anne"
"Fire Stations","Fire Headquarters","301 2nd Ave","http://www.seattle.gov/fire/firestations/stations.htm#staHQ",-122.33195,47.59986,"(47.59986, -122.33195)","Pioneer Square"
"Police Precincts","East","1519  12TH AVE","http://www.seattle.gov/police/Precincts/East/default.htm",-122.317119,47.614945,"(47.614945, -122.317119)","Capitol Hill"
"Police Precincts","South","3001  S MYRTLE ST","http://www.seattle.gov/police/Precincts/South/default.htm",-122.293356,47.538574,"(47.538574, -122.293356)","South Beacon Hill"
"Police Precincts","Southwest","2300  SW WEBSTER ST","http://www.seattle.gov/police/Precincts/Southwest/default.htm",-122.362016,47.535895,"(47.535895, -122.362016)","High Point"
"Police Precincts","West","810  VIRGINIA ST","http://www.seattle.gov/police/Precincts/West/default.htm",-122.336591,47.615921,"(47.615921, -122.336591)","Denny Triangle"
"Police Precincts","North","10049  COLLEGE WAY N","http://www.seattle.gov/police/Precincts/North/default.htm",-122.334707,47.702929,"(47.702929, -122.334707)","North College Park"
"Pet License Sales","Seattle Animal Shelter","2061 15th Ave W","http://www.seattle.gov/animalshelter/licenses",-122.37654,47.63837,"(47.63837, -122.37654)","Interbay"
"Pet License Sales","Magnolia Veterinary Hospital","2201 34th Ave W","http://www.magnoliavethospital.com",-122.40141,47.63938,"(47.63938, -122.40141)","Magnolia"
"Pet License Sales","Phinney Ridge Animal Hospital","8205 Greenwood Ave N","http://seattle.gov/animalshelter/licenses.htm#Purchase",-122.35558,47.68866,"(47.68866, -122.35558)","Greenwood"
"Pet License Sales","Sunset Hill Veterinary And Rehabilitation","2403 NW Market St","http://www.sunsethillvet.com",-122.387878,47.668397,"(47.668397, -122.387878)","Ballard"
"Pet License Sales","Paws Cat City Adoption Center","8503 Greenwood Ave N","http://www.paws.org/cas/catcity",-122.355517,47.690723,"(47.690723, -122.355517)","Greenwood"
"Pet License Sales","Seattle Municipal Tower","700 5th Ave.  Suite 4250","http://seattle.gov/animalshelter/licenses.htm#Purchase",-122.329875,47.604994,"(47.604994, -122.329875)","Downtown"
"Pet License Sales","Ballard Animal Hospital","4368 Leary Way NW","http://www.ballardanimalhospital.com",-122.365663,47.660611,"(47.660611, -122.365663)","Fremont"
"Pet License Sales","Banfield: The Pet Hospital","13000 Aurora Ave N","http://www.banfield.net/hospital/view/657",-122.343731,47.723367,"(47.723367, -122.343731)","Haller Lake"
"Pet License Sales","Carkeek Park Veterinary Hospital","9756 Holman Rd NW","http://www.carkeekparkvh.com",-122.363672,47.700658,"(47.700658, -122.363672)","Greenwood"
"Pet License Sales","Hawthorne Hills Veterinary Hospital","4020 NE 55th St","http://www.hhvh.net",-122.283956,47.66886,"(47.66886, -122.283956)","Bryant"
"Pet License Sales","Lien Animal Clinic","3710 SW Alaska St","http://www.lienanimal.com",-122.379296,47.561217,"(47.561217, -122.379296)","Fairmount Park"
"Pet License Sales","Maple Leaf Veterinary Care Center","1421 NE 80th St","http://www.mapleleafvet.com",-122.312366,47.686515,"(47.686515, -122.312366)","Roosevelt"
"Pet License Sales","Northgate Veterinary Clinic","12345 15th Ave NE","http://www.northgatevet.com",-122.313191,47.718912,"(47.718912, -122.313191)","Pinehurst"
"Pet License Sales","Pet Care Center Veterinary Hospital","2950 SW Avalon Way","http://seattle.gov/animalshelter/licenses.htm#Purchase",-122.371021,47.56938,"(47.56938, -122.371021)","North Delridge"
"Pet License Sales","Rainier Beach Veterinary Hospital","9238 Rainier Ave S","http://seattle.gov/animalshelter/licenses.htm#Purchase",-122.269138,47.520126,"(47.520126, -122.269138)","Dunlap"
"Pet License Sales","Urban Vet","1405 Elliott Ave W  Suite 100","http://www.urbanvet.vetsourceweb.com",-122.374113,47.630343,"(47.630343, -122.374113)","Interbay"
"Pet License Sales","West Seattle Animal Hospital","4714 42nd Ave SW","http://www.westseattleanimalsea.com",-122.384954,47.560244,"(47.560244, -122.384954)","Junction"
"Pet License Sales","Maple Leaf Pet Corner","8300 Lake City Wy NE","http://www.mapleleafpetcorner.com",-122.30877,47.68966,"(47.68966, -122.30877)","Roosevelt"
"Public Toilets","Lake City","Lake City Way NE and NE 125th St","",-122.294774,47.71941,"(47.71941, -122.294774)","Cedar Park"
"Public Toilets","Ballard","2021 NW Market St","",-122.38335,47.66845,"(47.66845, -122.38335)","Ballard"
"Public Toilets","University Way","NE corner of 5031 University Wy NE property","",-122.313685,47.665678,"(47.665678, -122.313685)","University District"
"Public Toilets","West Seattle","SW Alaska St and California Av SW","",-122.387136,47.561264,"(47.561264, -122.387136)","Junction"
"Public Toilets","Queen Anne","2nd Ave W and W. Thomas St","",-122.353355,47.621118,"(47.621118, -122.353355)","Uptown"
"ParkNRide","Holy Family Church","SW Roxbury St and 20th Ave SW","http://transit.metrokc.gov/tops/parknride/pr-south-seattle.html",-122.359523,47.517546,"(47.517546, -122.359523)","South Delridge"
"ParkNRide","Calvary Christian Assembly Church","6810 8th Ave NE","http://transit.metrokc.gov/tops/parknride/pr-seattle.html",-122.319488,47.678416,"(47.678416, -122.319488)","Roosevelt"
"ParkNRide","Northgate Transit Center","10200 1st Ave NE","http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html",-122.32725,47.702249,"(47.702249, -122.32725)","Maple Leaf"
"ParkNRide","Lamb Of God Church","12509 27th Ave NE","http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html",-122.29971,47.71964,"(47.71964, -122.29971)","Olympic Hills"
"ParkNRide","Northgate Mall P&R Garage","NE 103rd & 1st Ave NE","http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html",-122.32853,47.70318,"(47.70318, -122.32853)","Northgate"
"ParkNRide","Northgate P&R Garage","300 NE Northgate Way","http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html",-122.32529,47.70911,"(47.70911, -122.32529)","Northgate"
"ParkNRide","South Jackson Park Park And Ride","5th Ave NE and NE 133rd St","http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html",-122.323863,47.726165,"(47.726165, -122.323863)","Pinehurst"
"ParkNRide","Prince Of Peace Lutheran Church","14514 20th Ave NE","http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html",-122.306827,47.734031,"(47.734031, -122.306827)","Briarcrest"
"ParkNRide","Airport And Spokane Park And Ride","Airport Wy S and S Spokane St","http://transit.metrokc.gov/tops/parknride/pr-south-seattle.html",-122.323091,47.571971,"(47.571971, -122.323091)","Industrial District"
"Landmarks","Seattle Labor Temple","2800 1st Ave","",-122.35176,47.61683,"(47.61683, -122.35176)","Belltown"
"ParkNRide","Olson Pl And Meyers Wy Park And Ride","9000 Olson Pl SW","http://transit.metrokc.gov/tops/parknride/pr-south-seattle.html",-122.33548,47.521187,"(47.521187, -122.33548)","Highland Park"
"ParkNRide","Sonrise Evangelical Church","610 SW Roxbury","http://transit.metrokc.gov/tops/parknride/pr-south-seattle.html",-122.343341,47.517554,"(47.517554, -122.343341)","Highland Park"
"ParkNRide","Sw Spokane St","3599 26th Ave SW","http://transit.metrokc.gov/tops/parknride/pr-south-seattle.html",-122.366894,47.571901,"(47.571901, -122.366894)","Industrial District"
"ParkNRide","Green Lake Park And Ride","6601 8th Ave NE","http://transit.metrokc.gov/tops/parknride/pr-seattle.html",-122.320829,47.676462,"(47.676462, -122.320829)","Green Lake"
"ParkNRide","North Jackson Park Park And Ride","5th Ave NE and NE 145th St","http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html",-122.323219,47.734479,"(47.734479, -122.323219)","Ridgecrest"
"ParkNRide","North Seattle Park And Ride","10001 1st Ave NE","http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html",-122.328755,47.701472,"(47.701472, -122.328755)","Maple Leaf"
"ParkNRide","Northgate Park And Ride Garage","11203 5th Ave NE","http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html",-122.324644,47.71009,"(47.71009, -122.324644)","Northgate"
"ParkNRide","Northgate Transit Center East","3rd Ave NE and NE 103rd St","http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html",-122.32584,47.70316,"(47.70316, -122.32584)","Maple Leaf"
"Heritage Trees","Bay Laurel","5031 University Way NE","http://www.seattle.gov/transportation/heritagetree.htm",-122.313685,47.665678,"(47.665678, -122.313685)","University District"
"Heritage Trees","Black Walnut","3814 20th Ave SW","http://www.seattle.gov/transportation/docs/ht004.pdf",-122.358813,47.569638,"(47.569638, -122.358813)","North Delridge"
"Heritage Trees","Chinese Scholar Tree","E Denny Wy and Nagle Pl","http://www.seattle.gov/transportation/docs/ht013.pdf",-122.318952,47.616492,"(47.616492, -122.318952)","Capitol Hill"
"Heritage Trees","Collection","9817 55th Ave S","http://www.seattle.gov/transportation/heritagetree.htm",-122.265874,47.512692,"(47.512692, -122.265874)","Rainier Beach"
"Heritage Trees","Purple Beech","3008 39th Ave W","http://www.seattle.gov/transportation/docs/ht017.pdf",-122.406617,47.647629,"(47.647629, -122.406617)","Magnolia"
"Heritage Trees","Douglas Fir","5898 Lake Washington Blvd S","http://www.seattle.gov/transportation/docs/ht009.pdf",-122.257225,47.549716,"(47.549716, -122.257225)","Seward Park"
"Heritage Trees","English Walnut","5946 22nd Ave S","http://www.seattle.gov/transportation/heritagetree.htm",-122.305604,47.548628,"(47.548628, -122.305604)","Beacon Hill"
"Heritage Trees","Fruiting Pear","1117 SW Elmgrove","http://www.seattle.gov/transportation/heritagetree.htm",-122.350158,47.529975,"(47.529975, -122.350158)","Highland Park"
"Heritage Trees","Giant Sequoia","6531 40th Ave SW","http://www.seattle.gov/transportation/docs/ht011.pdf",-122.383481,47.543825,"(47.543825, -122.383481)","Gatewood"
"Heritage Trees","Japanese Laceleaf Maple","2700 24th Ave E","http://www.seattle.gov/transportation/docs/ht002.pdf",-122.301111,47.645152,"(47.645152, -122.301111)","Montlake"
"Heritage Trees","Northern Red Oak","2700 California Ave SW","http://www.seattle.gov/transportation/docs/ht003.pdf",-122.384386,47.578162,"(47.578162, -122.384386)","Admiral"
"Heritage Trees","Plane Tree","Bellevue Pl E and Belmont Ave E","http://www.seattle.gov/transportation/heritagetree.htm",-122.324573,47.627795,"(47.627795, -122.324573)","Capitol Hill"
"Heritage Trees","Weeping Flowering Cherry","6749 12th Ave NW","http://www.seattle.gov/transportation/heritagetree.htm",-122.372237,47.679221,"(47.679221, -122.372237)","Whittier Heights"
"Heritage Trees","Japanese Umbrella Pine","1107 21st Ave E","http://www.seattle.gov/transportation/heritagetree.htm",-122.30513,47.62892,"(47.62892, -122.30513)","Capitol Hill"
"Heritage Trees","Sugar Maple","615 17th Ave E","http://www.seattle.gov/transportation/heritagetree.htm",-122.31031,47.62499,"(47.62499, -122.31031)","Capitol Hill"
"Heritage Trees","Western Red Cedar","102 NE 63rd St","http://www.seattle.gov/transportation/heritagetree.htm",-122.32791,47.67456,"(47.67456, -122.32791)","Green Lake"
"Heritage Trees","Tulip Tree","7217 Orchard Pl S","http://www.seattle.gov/transportation/heritagetree.htm",-122.26849,47.53781,"(47.53781, -122.26849)","Brighton"
"Heritage Trees","Cork Oak","2853 44th Ave W","http://www.seattle.gov/transportation/heritagetree.htm",-122.41324,47.64624,"(47.64624, -122.41324)","Magnolia"
"Heritage Trees","Catalpa","1222 37th Ave E","http://www.seattle.gov/transportation/heritagetree.htm",-122.28517,47.63046,"(47.63046, -122.28517)","Madison Park"
"Heritage Trees","Weeping Cherry","9653 50th Ave SW","http://www.seattle.gov/transportation/heritagetree.htm",-122.39655,47.51605,"(47.51605, -122.39655)","Fauntleroy"
"Heritage Trees","Ponderosa Pine","441 25th Ave E","http://www.seattle.gov/transportation/heritagetree.htm",-122.30019,47.62385,"(47.62385, -122.30019)","Madison Valley"
"Heritage Trees","Western White Pine","3320 Beacon Ave S","http://www.seattle.gov/transportation/heritagetree.htm",-122.30846,47.57342,"(47.57342, -122.30846)","North Beacon Hill"
"Heritage Trees","Ponderosa Pine","1524 24th Ave E","http://www.seattle.gov/transportation/heritagetree.htm",-122.30134,47.63304,"(47.63304, -122.30134)","Madison Valley"
"Heritage Trees","American Elm","1028 NE Ravenna Blvd","http://www.seattle.gov/transportation/heritagetree.htm",-122.316077,47.672129,"(47.672129, -122.316077)","Roosevelt"
"Heritage Trees","Big Leaf Maple","1707 NW 62nd St","http://www.seattle.gov/transportation/docs/ht010.pdf",-122.379259,47.673669,"(47.673669, -122.379259)","Ballard"
"Heritage Trees","Black Walnut","1406 Orange Pl N","http://www.seattle.gov/transportation/docs/ht020.pdf",-122.353478,47.63129,"(47.63129, -122.353478)","East Queen Anne"
"Heritage Trees","Blue Atlas Cedar","2336 15th Ave S","http://www.seattle.gov/transportation/docs/ht006.pdf",-122.313122,47.581744,"(47.581744, -122.313122)","North Beacon Hill"
"Heritage Trees","Blue Atlas Cedar","5827 16th Ave NE","http://www.seattle.gov/transportation/heritagetree.htm",-122.31119,47.672288,"(47.672288, -122.31119)","University District"
"Heritage Trees","Coast Redwood","3013 S Mt Baker Blvd","http://www.seattle.gov/transportation/docs/ht007.pdf",-122.293647,47.575887,"(47.575887, -122.293647)","Mt. Baker"
"Heritage Trees","Collection","1410 NE 66th St","http://www.seattle.gov/transportation/heritagetree.htm",-122.312808,47.67723,"(47.67723, -122.312808)","Roosevelt"
"Heritage Trees","Collection","2300 Arboretum Dr E","http://www.seattle.gov/transportation/docs/ht015.pdf",-122.294317,47.63918,"(47.63918, -122.294317)","Broadmoor"
